col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,Date_Occurred,Division,col_10,Wday_Wnd,Incident_Type,Incident_Count
row-3p29-98ni.f43c,00000000-0000-0000-B8B7-4530940B10F8,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,A DIVISION,2,1,Persons on Trackbed/Police/Medical,5
row-u43x-prqx.nt7u,00000000-0000-0000-9DAE-1590B7888111,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,A DIVISION,2,1,Signals,1
row-h64c_qyrb_9mcj,00000000-0000-0000-B020-08CCCBC3617F,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,A DIVISION,2,1,Stations and Structure,1
row-biuq_r4m9~bzsj,00000000-0000-0000-3344-D711C96190AC,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,A DIVISION,2,1,Subway Car,1
row-a5f3-fnvb~mpk7,00000000-0000-0000-140B-E32C0361EC9B,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,A DIVISION,2,1,Track,1
row-k2ua~reyt~8xxj,00000000-0000-0000-B314-0E4505349E9D,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,A DIVISION,3,1,Signals,1
row-pasr-5rna_ktnw,00000000-0000-0000-1BA2-6D03F17E8146,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,A DIVISION,3,1,Track,1
row-qjhu~7vdt_ztaw,00000000-0000-0000-0E50-2B1672661D87,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,A DIVISION,4,1,Signals,2
row-vz2r~jcdr_hpcr,00000000-0000-0000-B2BE-5F3574219E50,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,A DIVISION,4,2,Track,1
row-tdkn.yfhh-jm6c,00000000-0000-0000-2732-DE8434C8E98B,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,A DIVISION,5,1,Persons on Trackbed/Police/Medical,2
row-ex68_i8ky.krmw,00000000-0000-0000-1A6E-56BFC7B76090,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,A DIVISION,5,1,Track,1
row-ywsr~cyxu~etg9,00000000-0000-0000-BA6E-C812866FBA00,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,A DIVISION,6,1,Persons on Trackbed/Police/Medical,1
row-k8z9-teiy-yjqk,00000000-0000-0000-7A24-35D36A2A242A,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,A DIVISION,6,1,Stations and Structure,1
row-62gv.mu79~i4wn,00000000-0000-0000-D89F-51C77772B9A1,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,A DIVISION,7,1,Persons on Trackbed/Police/Medical,2
row-6ajy_sfbh.zrm7,00000000-0000-0000-68BE-4B254A7A6202,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,A DIVISION,7,1,Signals,3
row-faj3.3mm2~8gvc,00000000-0000-0000-41BE-732840665624,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,A DIVISION,7,1,Subway Car,1
row-s63t.ctgy~nbrc,00000000-0000-0000-A8A9-3D40CEB899DC,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,A DIVISION,7,1,Track,1
row-7s3n-gxf5.xdx6,00000000-0000-0000-66FE-B1CD40C9C015,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,A DIVISION,S 42nd,1,Subway Car,1
row-gfr5-m6nf_cc9f,00000000-0000-0000-C307-60234B13CED1,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,B DIVISION,A,1,Signals,1
row-aekb.p3di~h3m3,00000000-0000-0000-EA94-ECAA93E25897,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,B DIVISION,B,1,Other,1
row-eepk_kwe3-ic3t,00000000-0000-0000-4D6C-A70A9C232C3C,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,B DIVISION,B,1,Persons on Trackbed/Police/Medical,1
row-upz9-dm9e.34ib,00000000-0000-0000-D220-F61F477865EB,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,B DIVISION,B,1,Track,1
row-m7rz~ywnm_3c4h,00000000-0000-0000-0852-58FAB3498401,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,B DIVISION,C,1,Persons on Trackbed/Police/Medical,1
row-3tcr.chgu_9sy4,00000000-0000-0000-0DCD-185432F2C4F7,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,B DIVISION,D,1,Persons on Trackbed/Police/Medical,2
row-hs5y~7usa~ysbt,00000000-0000-0000-AC9C-7AB8BEEFD366,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,B DIVISION,D,1,Subway Car,1
row-xkk6~kxqq~e2da,00000000-0000-0000-AE31-815EFD40555D,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,B DIVISION,E,1,Persons on Trackbed/Police/Medical,2
row-kt26~t26r~uj7j,00000000-0000-0000-4A37-05861AAACB06,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,B DIVISION,E,1,Signals,1
row-79ht-2apy_kg4i,00000000-0000-0000-A1FE-511A31761754,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,B DIVISION,E,1,Track,2
row-3n73_4g52-rni3,00000000-0000-0000-6B7F-911FAFFA1E33,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,B DIVISION,F,1,Other,1
row-5w67.yixn-dyzz,00000000-0000-0000-B051-315C1DCFB9D8,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,B DIVISION,F,1,Persons on Trackbed/Police/Medical,2
row-3ze7.rg8x.q6bf,00000000-0000-0000-B369-205ED36B27DD,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,B DIVISION,F,1,Signals,1
row-27gq~9kpz_ttp8,00000000-0000-0000-0E70-4ACDB7B00BFA,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,B DIVISION,F,1,Track,2
row-7t6z_w278_x2jr,00000000-0000-0000-8CDC-AFECB7BEDEF1,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,B DIVISION,L,1,Persons on Trackbed/Police/Medical,1
row-idwm-ey7s_tmz7,00000000-0000-0000-5EF3-33281FF671B6,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,B DIVISION,L,1,Stations and Structure,1
row-ag6b.mupf~8n3d,00000000-0000-0000-3A96-2ED00D3A4CD2,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,B DIVISION,L,1,Track,1
row-9icq_9cet-39iq,00000000-0000-0000-8B9A-5617677D3F9D,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,B DIVISION,M,1,Signals,2
row-ejej~tnrx_8fxy,00000000-0000-0000-5A8B-80570F0DCF19,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,B DIVISION,N,1,Persons on Trackbed/Police/Medical,1
row-c6tx~72zp.3r54,00000000-0000-0000-6D0C-33D40EC02C3D,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,B DIVISION,N,1,Signals,5
row-ihhd_jdc2_7ja4,00000000-0000-0000-FBFF-941E54B75E73,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,B DIVISION,N,1,Track,2
row-j8vp-sx5c~q4ee,00000000-0000-0000-97DA-CA8F8B60BACC,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,B DIVISION,N,2,Subway Car,1
row-vss2_6re8-zbyi,00000000-0000-0000-5B39-21D895DD727A,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,B DIVISION,Q,1,Persons on Trackbed/Police/Medical,2
row-mzyn-i46u_5yi8,00000000-0000-0000-597F-26FDA498F4BD,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,B DIVISION,R,1,Track,1
row-s6mg~yu3m~acbj,00000000-0000-0000-7A1A-0AF764CA82F6,0,1737737453,,1737737453,,{ },2024-01-01T00:00:00,B DIVISION,R,2,Signals,1
row-q23j.kmrb-6sfz,00000000-0000-0000-7071-2E45AA00556E,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,A DIVISION,1,1,Other,1
row-xi5t-dk8n.dik6,00000000-0000-0000-7739-F3775722FD86,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,A DIVISION,1,2,Subway Car,1
row-tach~bkw7.6vag,00000000-0000-0000-617F-4EAD9A99535B,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,A DIVISION,2,1,Persons on Trackbed/Police/Medical,1
row-4epa~5rgp_gp45,00000000-0000-0000-5930-3FD81D62D3EE,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,A DIVISION,2,1,Signals,1
row-tyqy_f2tt-gaa4,00000000-0000-0000-A682-4477BA59ED38,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,A DIVISION,2,1,Track,1
row-dm2m_ywdi_644n,00000000-0000-0000-F7A6-DDE074A0A3E6,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,A DIVISION,3,1,Persons on Trackbed/Police/Medical,1
row-gkva.f4cz_4w99,00000000-0000-0000-85E6-E52964E5F03E,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,A DIVISION,3,1,Signals,1
row-27bk_izfz.m28c,00000000-0000-0000-408F-CD55FE23E0C8,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,A DIVISION,3,1,Track,1
row-gfyq-eqtb_7jji,00000000-0000-0000-5393-073DA60C0274,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,A DIVISION,3,2,Persons on Trackbed/Police/Medical,1
row-r9vq_qwiu_juwx,00000000-0000-0000-E9C6-1CC5DF75145F,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,A DIVISION,4,1,Persons on Trackbed/Police/Medical,1
row-q3a8_uia8~ndwm,00000000-0000-0000-F8BE-2B89F7DE7A07,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,A DIVISION,4,1,Track,1
row-3kii~6cc2-drcf,00000000-0000-0000-08E7-EB5FF9D7386F,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,A DIVISION,4,2,Persons on Trackbed/Police/Medical,1
row-5xv5.ahs9-sh8n,00000000-0000-0000-53CB-06946BB3BAC4,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,A DIVISION,5,1,Persons on Trackbed/Police/Medical,4
row-pm8q~qjwp~7dm5,00000000-0000-0000-1FAC-0C59DD2D9D8B,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,A DIVISION,6,1,Persons on Trackbed/Police/Medical,2
row-4fj5-jscs.795z,00000000-0000-0000-D359-C0BF750F41E0,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,A DIVISION,6,1,Signals,1
row-5gpn-xqre~k5pi,00000000-0000-0000-0C92-853DB3A34269,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,A DIVISION,6,2,Stations and Structure,1
row-fc9n_rcur.8wre,00000000-0000-0000-BBB2-41CA6375B1D8,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,A DIVISION,7,1,Track,2
row-mm5k.hhhy~vhad,00000000-0000-0000-A8E2-13FFBBC2B81B,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,B DIVISION,A,1,Signals,1
row-qmtn-dig7-dnpd,00000000-0000-0000-A6AE-CDAE8B19F98A,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,B DIVISION,A,2,Persons on Trackbed/Police/Medical,1
row-hbhq.xq6p~3xn8,00000000-0000-0000-E222-55E1796D9417,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,B DIVISION,B,1,Signals,3
row-3had~svuq.gtxf,00000000-0000-0000-8E7A-7DD57D409AA4,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,B DIVISION,C,1,Persons on Trackbed/Police/Medical,2
row-ibxr.atcj-2nw9,00000000-0000-0000-8108-0AC9749790A6,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,B DIVISION,C,2,Subway Car,1
row-mif5_533h_8fuj,00000000-0000-0000-1FE4-378DF5C42EE4,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,B DIVISION,D,1,Other,1
row-iehn~9i3c_znhe,00000000-0000-0000-0998-B0D3B9ABCB67,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,B DIVISION,D,1,Signals,1
row-emhg.aipt.6utx,00000000-0000-0000-7D3C-C42D0E9D3521,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,B DIVISION,D,1,Track,1
row-cad4-ffdb~ky9j,00000000-0000-0000-9150-3F34182DA698,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,B DIVISION,E,1,Persons on Trackbed/Police/Medical,1
row-a6f6~77ya_ztpk,00000000-0000-0000-3E34-CFA180C72270,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,B DIVISION,E,1,Stations and Structure,1
row-zvjg.e22s~qbuy,00000000-0000-0000-DB95-C26018BFCFFF,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,B DIVISION,E,1,Track,1
row-pnur~ixeu.sjb6,00000000-0000-0000-BC77-9151BC676E58,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,B DIVISION,F,1,Persons on Trackbed/Police/Medical,3
row-uzzu_7vxh.5yzd,00000000-0000-0000-7512-EB95D1FDC2A5,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,B DIVISION,F,1,Stations and Structure,3
row-ybvn-bkqd~pz4g,00000000-0000-0000-555B-040CEA65B2EA,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,B DIVISION,F,1,Track,1
row-pyhb~wsn4-sfp2,00000000-0000-0000-C699-15BFAB3D1898,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,B DIVISION,G,1,Persons on Trackbed/Police/Medical,1
row-6g8n~tjmn~v4rw,00000000-0000-0000-76E9-EC2D9A67A264,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,B DIVISION,L,1,Stations and Structure,1
row-6svr.igpc~c6rr,00000000-0000-0000-D962-ED459EF3CB1D,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,B DIVISION,L,2,Signals,1
row-9fsp.eyaw_idmb,00000000-0000-0000-5DF5-9BB2FB325AB7,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,B DIVISION,N,1,Persons on Trackbed/Police/Medical,1
row-b4qq-6j6j-8r49,00000000-0000-0000-8300-C378AF7B474C,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,B DIVISION,N,1,Signals,3
row-4iy9~ntib.r4wf,00000000-0000-0000-A6E0-5FBD5868B21E,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,B DIVISION,N,1,Subway Car,2
row-f87k-fhcg.jkxt,00000000-0000-0000-4A6C-F7BB087E71FD,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,B DIVISION,Q,1,Track,1
row-w83c-k57j.3rme,00000000-0000-0000-B9FD-51075015F8E9,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,B DIVISION,R,1,Persons on Trackbed/Police/Medical,1
row-w59t-dt79.ev2k,00000000-0000-0000-B952-82D4C8118BAD,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,B DIVISION,R,1,Signals,1
row-qkfz.2ecu~uy74,00000000-0000-0000-20AF-F9398FC8011B,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,B DIVISION,R,1,Stations and Structure,1
row-grfg-pjuq-a6g2,00000000-0000-0000-6585-3F538983EDC7,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,B DIVISION,R,1,Subway Car,1
row-vtnk_xb9c_3pqn,00000000-0000-0000-4077-41A68DD611D1,0,1737737453,,1737737453,,{ },2024-02-01T00:00:00,B DIVISION,R,2,Persons on Trackbed/Police/Medical,1
row-85vq~ihwc-kq8n,00000000-0000-0000-45F6-9FFCE68CA1DA,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,A DIVISION,1,1,Other,1
row-f3fn~dtyu_y6uq,00000000-0000-0000-D0C9-0F7F143CB300,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,A DIVISION,1,1,Signals,2
row-hdaf.iw8x_7ztq,00000000-0000-0000-B1C1-BE87D3D50617,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,A DIVISION,2,1,Persons on Trackbed/Police/Medical,3
row-bjwj_f4uv_dn5b,00000000-0000-0000-9886-6E19C60497EB,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,A DIVISION,2,1,Signals,1
row-268a-fpey.qpgx,00000000-0000-0000-82C7-0834BBB669C4,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,A DIVISION,2,2,Signals,1
row-y9za~tnbz_q4b5,00000000-0000-0000-6B4D-56CFC3486745,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,A DIVISION,3,1,Other,1
row-jxhi-u9ya~p557,00000000-0000-0000-DCAF-10B9FE0E4CDC,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,A DIVISION,3,1,Persons on Trackbed/Police/Medical,2
row-9p4d-rfsb_sirq,00000000-0000-0000-5E65-AD3E150D0CE2,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,A DIVISION,3,1,Signals,1
row-x5h5-n8my-78h6,00000000-0000-0000-A524-80F52E36358C,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,A DIVISION,3,2,Persons on Trackbed/Police/Medical,1
row-6e8i_jw4a.6zca,00000000-0000-0000-188B-DDF63D594ED1,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,A DIVISION,3,2,Signals,1
row-azbp_7ud5.ejt9,00000000-0000-0000-2DEA-EC00640E5AF7,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,A DIVISION,4,1,Persons on Trackbed/Police/Medical,3
row-jfbc_hvuj~qakq,00000000-0000-0000-A5E2-DA4C00041315,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,A DIVISION,4,1,Signals,1
row-tbsx-n49b-5fuw,00000000-0000-0000-DA06-022353044DC6,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,A DIVISION,4,1,Track,1
row-smes-8kkj-anuc,00000000-0000-0000-0696-3481B0EFE139,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,A DIVISION,5,1,Persons on Trackbed/Police/Medical,3
row-rmd6.2dkt.vc8q,00000000-0000-0000-6363-5870CA2CD766,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,A DIVISION,6,1,Other,1
row-aa3f~wex8.g8yj,00000000-0000-0000-5658-19AF3AEED74A,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,A DIVISION,6,1,Persons on Trackbed/Police/Medical,4
row-pdxp-r52u.3wyp,00000000-0000-0000-6DBB-62281B1AAB72,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,A DIVISION,6,1,Signals,2
row-4pwm_uy7s~deu9,00000000-0000-0000-F18B-632D3417E637,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,A DIVISION,6,1,Stations and Structure,1
row-x4ur~nptm.4vy3,00000000-0000-0000-9C47-0596934A839C,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,A DIVISION,6,1,Subway Car,2
row-tp8m.rvjc_bg74,00000000-0000-0000-0586-A517C8054DA2,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,A DIVISION,6,1,Track,1
row-paxk-r3q6~wyg7,00000000-0000-0000-DC99-460B1C87710A,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,A DIVISION,7,1,Persons on Trackbed/Police/Medical,1
row-t244-remw_ts92,00000000-0000-0000-D976-66BF86BA8586,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,A,1,Persons on Trackbed/Police/Medical,1
row-dmai~7qwh-88f8,00000000-0000-0000-11DE-5380A0163DC6,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,A,1,Signals,4
row-ckaq_qia7~n78g,00000000-0000-0000-DED3-69FBB66702E4,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,A,1,Track,2
row-9t9p~wcwh.9a3h,00000000-0000-0000-41B0-8105F119B50D,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,A,2,Signals,1
row-2w7a.z4z3.jgjc,00000000-0000-0000-808E-58DBF3A440E8,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,B,1,Stations and Structure,1
row-s3cb.d6xd-6jvr,00000000-0000-0000-711C-2576A20C05CA,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,B,1,Track,1
row-2k3x.i6yf-9xy8,00000000-0000-0000-CC28-23874FE56CA5,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,C,1,Signals,1
row-h5yz-4pih_5p8k,00000000-0000-0000-BF0B-8C87171F2016,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,D,1,Signals,1
row-vegn.xfba.xdce,00000000-0000-0000-9AEC-079E17076D8B,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,D,1,Subway Car,1
row-3kzj.v2r5-ne4x,00000000-0000-0000-9A45-EC5CE6020770,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,E,1,Persons on Trackbed/Police/Medical,1
row-myw8_h57u_y3ke,00000000-0000-0000-2FC1-F3C6C3BDFE28,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,E,1,Signals,2
row-28zq.5ctt~px8h,00000000-0000-0000-682E-4F5E8C82F622,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,E,1,Stations and Structure,1
row-ffhb_xz3r~d3z2,00000000-0000-0000-B16D-A9F96F6F9F80,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,E,1,Subway Car,1
row-pm3w.n8n6_b5ck,00000000-0000-0000-154A-DFC7334CAF77,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,E,1,Track,1
row-mefp~6426.pznp,00000000-0000-0000-477D-54C680CA37F9,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,F,1,Signals,1
row-yhtk-85ht-2wwr,00000000-0000-0000-D6C8-2F204FC713D7,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,G,1,Persons on Trackbed/Police/Medical,1
row-a4au_fuy7-aztk,00000000-0000-0000-B277-ADF1F1DDCC5A,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,JZ,1,Signals,1
row-q464_p67m_vfep,00000000-0000-0000-0E68-47DB5FF61718,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,L,1,Track,1
row-3zbw_re7m.qhxw,00000000-0000-0000-A3F1-B4B8B240E7FB,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,M,1,Signals,1
row-ckqm~dg8e.uw2t,00000000-0000-0000-BF97-4F0E770E1BF2,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,M,2,Persons on Trackbed/Police/Medical,1
row-y92a_59kw-aa9x,00000000-0000-0000-B3F2-67BBBA8BEF5F,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,N,1,Persons on Trackbed/Police/Medical,1
row-j8cf~dbe5_q8ft,00000000-0000-0000-8F84-F2B8962897B3,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,N,1,Signals,2
row-sdtd.pwbz_bcad,00000000-0000-0000-0076-DBB3735B15A5,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,N,1,Subway Car,1
row-2433~kbup-2chy,00000000-0000-0000-9248-0AA253DB31C9,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,Q,1,Persons on Trackbed/Police/Medical,1
row-s85d_ab4y-xatc,00000000-0000-0000-FE1A-0015704F4A5C,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,Q,1,Signals,1
row-8zdb_2enp.ss4j,00000000-0000-0000-5380-5C2360B7FE03,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,Q,1,Stations and Structure,1
row-pwb2.drf8~82uz,00000000-0000-0000-38FF-82E7CF893439,0,1737737453,,1737737453,,{ },2024-03-01T00:00:00,B DIVISION,Q,1,Track,2
row-gurm~5r2t-vwmd,00000000-0000-0000-70CF-B216F0024FF3,0,1737737453,,1737737453,,{ },2024-04-01T00:00:00,A DIVISION,1,1,Persons on Trackbed/Police/Medical,4
row-enww~vzdw_i6da,00000000-0000-0000-13F4-580DCFE878EB,0,1737737453,,1737737453,,{ },2024-04-01T00:00:00,A DIVISION,1,1,Signals,1
row-x8wt~wm4u~t47x,00000000-0000-0000-293E-C80598D73B14,0,1737737453,,1737737453,,{ },2024-04-01T00:00:00,A DIVISION,1,1,Stations and Structure,1
row-suyk.nzvd.ram3,00000000-0000-0000-F5C2-343E131BBFFD,0,1737737453,,1737737453,,{ },2024-04-01T00:00:00,A DIVISION,2,1,Signals,2
row-7ifg.prh2-9diw,00000000-0000-0000-D1AA-FD848752E8C4,0,1737737453,,1737737453,,{ },2024-04-01T00:00:00,A DIVISION,2,2,Stations and Structure,1
row-g5mt.zd6j-vce8,00000000-0000-0000-D481-B9C9D4302E62,0,1737737453,,1737737453,,{ },2024-04-01T00:00:00,A DIVISION,3,1,Other,1
row-zz2m~g3r4.fz5g,00000000-0000-0000-24A3-BB62B20028F7,0,1737737453,,1737737453,,{ },2024-04-01T00:00:00,A DIVISION,3,1,Persons on Trackbed/Police/Medical,5
row-k5qx.2pqh~pipf,00000000-0000-0000-0180-773607045B18,0,1737737453,,1737737453,,{ },2024-04-01T00:00:00,A DIVISION,4,1,Other,1
row-hvtr_46i5.we3k,00000000-0000-0000-6313-5DCE8C992BA8,0,1737737453,,1737737453,,{ },2024-04-01T00:00:00,A DIVISION,4,1,Signals,3
row-wiwb~b63w_irkg,00000000-0000-0000-6DFB-6F7F520423E9,0,1737737453,,1737737453,,{ },2024-04-01T00:00:00,A DIVISION,4,1,Stations and Structure,1
row-m6pb_fka4_fmzx,00000000-0000-0000-AEC3-19C0E03566AE,0,1737737453,,1737737453,,{ },2024-04-01T00:00:00,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
row-dmej-xem6.mukc,00000000-0000-0000-F976-C344D92F2FE0,0,1737737453,,1737737453,,{ },2024-04-01T00:00:00,A DIVISION,6,1,Signals,1
row-556m.7znh~t9ui,00000000-0000-0000-E37A-CD9E178338BC,0,1737737453,,1737737453,,{ },2024-04-01T00:00:00,A DIVISION,7,1,Other,1
row-jnnh.fuai_2n2n,00000000-0000-0000-F6FB-661B3D933EF9,0,1737737453,,1737737453,,{ },2024-04-01T00:00:00,A DIVISION,7,1,Persons on Trackbed/Police/Medical,2
row-rqjn.99w6-xwzq,00000000-0000-0000-DF91-F1D6BC8A2F66,0,1737737453,,1737737453,,{ },2024-04-01T00:00:00,A DIVISION,7,1,Signals,1
row-k2ue~usi8.rjfp,00000000-0000-0000-882E-C88A404BDF85,0,1737737453,,1737737453,,{ },2024-04-01T00:00:00,A DIVISION,7,1,Stations and Structure,1
row-28g6-y95u~w2j7,00000000-0000-0000-E0FF-7472AB0D3CA9,0,1737737453,,1737737453,,{ },2024-04-01T00:00:00,B DIVISION,A,1,Persons on Trackbed/Police/Medical,1
row-7enk.xnec.rr53,00000000-0000-0000-6B49-5BBC88BFF103,0,1737737453,,1737737453,,{ },2024-04-01T00:00:00,B DIVISION,B,1,Subway Car,3
row-zgum~944h-nyp4,00000000-0000-0000-944D-7C21C6CA42B3,0,1737737453,,1737737453,,{ },2024-04-01T00:00:00,B DIVISION,B,1,Track,1
row-adjc.3pq5.p36c,00000000-0000-0000-B502-DCF03D6FD433,0,1737737453,,1737737453,,{ },2024-04-01T00:00:00,B DIVISION,C,1,Persons on Trackbed/Police/Medical,1
